match_id,participant_id,pc1,pc2,pc3
EUW1_7610276788,8,2.45296,-0.04028,-0.443496
EUW1_7610276788,9,0.137799,-1.277851,-0.3702
EUW1_7610276788,10,-2.062431,-1.410305,0.016706
EUW1_7610278254,1,0.992147,1.692136,-2.403446
EUW1_7610278254,2,-1.684258,1.928737,1.197127
EUW1_7610278254,3,0.132685,-0.888942,-1.030708
EUW1_7610278254,4,-0.936056,0.340429,-0.812189
EUW1_7610278254,5,-1.983233,-0.388292,-0.541457
EUW1_7610278254,6,1.172338,-0.944569,0.416849
EUW1_7610278254,7,-0.668961,1.723715,2.46398
EUW1_7610278254,8,2.082023,1.276225,-0.846347
EUW1_7610278254,9,-0.292465,-1.330179,-0.245675
EUW1_7610278254,10,-1.303822,-0.626064,-0.14052
EUW1_7610285709,1,1.790028,-0.850089,-0.140775
EUW1_7610285709,2,-0.50292,0.780108,2.405236
EUW1_7610285709,3,1.325294,-0.943414,-0.757476
EUW1_7610285709,4,0.333581,0.766092,-1.317202
EUW1_7610285709,5,-3.283051,-1.272174,-0.923803
EUW1_7610285709,6,3.287834,1.08365,-0.544551
EUW1_7610285709,7,-1.108455,3.611027,1.71637
EUW1_7610285709,8,1.060483,0.509916,-1.460966
EUW1_7610285709,9,0.508502,0.470752,-1.489071
EUW1_7610285709,10,-3.812892,-0.257632,-1.267233
EUW1_7610286295,1,1.659307,0.782416,-0.737122
EUW1_7610286295,2,-1.867718,2.39392,0.67151
EUW1_7610286295,3,0.904232,-0.424675,-0.115966
EUW1_7610286295,4,-0.411722,-0.264804,-0.909543
EUW1_7610286295,5,-1.849387,-1.550855,-0.770013
EUW1_7610286295,6,1.543782,-0.212813,-0.536131
EUW1_7610286295,7,-1.376287,1.165352,1.508698
EUW1_7610286295,8,0.806681,0.372832,-1.108943
EUW1_7610286295,9,-0.534941,0.960587,-0.949906
EUW1_7610286295,10,-1.774242,-0.041228,-0.933938
EUW1_7610287018,1,0.840807,-0.446528,0.410618
EUW1_7610287018,2,-1.938591,3.552611,0.950924
EUW1_7610287018,3,0.900974,0.680609,-0.801089
EUW1_7610287018,4,-0.07056,2.328759,-2.702075
EUW1_7610287018,5,-2.180373,-0.361658,-1.029853
EUW1_7610287018,6,1.075754,2.106208,-2.023747
EUW1_7610287018,7,-1.795118,1.342687,0.786147
EUW1_7610287018,8,0.830762,2.113012,-2.638801
EUW1_7610287018,9,-1.043459,-0.454272,-1.273821
EUW1_7610287018,10,-3.474192,-0.806819,-2.029319
EUW1_7610297002,1,2.713459,-0.055156,0.003543
EUW1_7610297002,2,-0.66376,-0.592144,2.336947
EUW1_7610297002,3,1.134359,-0.330875,0.027452
EUW1_7610297002,4,0.918172,-0.393861,-0.466642
EUW1_7610297002,5,-2.711231,-2.542922,0.525418
EUW1_7610297002,6,2.60797,-0.432185,0.82205
EUW1_7610297002,7,-1.074077,0.750312,2.332552
EUW1_7610297002,8,1.094169,-0.441802,-0.128128
EUW1_7610297002,9,-0.423207,-0.989856,-0.245962
EUW1_7610297002,10,-1.755757,-1.417053,0.286007
EUW1_7610299244,1,2.402243,0.284124,0.066796
EUW1_7610299244,2,-1.041165,0.42963,1.680875
EUW1_7610299244,3,0.669485,-0.409499,-0.317715
EUW1_7610299244,4,-0.345316,-0.757034,-0.438037
EUW1_7610299244,5,-1.229452,-1.663986,0.593725
EUW1_7610299244,6,0.839098,-0.566652,-0.139967
EUW1_7610299244,7,-0.945226,2.020437,1.26487
EUW1_7610299244,8,0.569042,0.468419,-1.271747
EUW1_7610299244,9,0.819069,0.676368,-2.036242
EUW1_7610299244,10,-2.803526,-0.243035,-1.221288
EUW1_7610300668,1,0.297492,-0.398792,0.829634
EUW1_7610300668,2,-1.382668,1.306356,2.510029
EUW1_7610300668,3,1.083235,-1.125237,0.01948
EUW1_7610300668,4,-0.661066,1.36872,-0.351973
EUW1_7610300668,5,-0.856663,0.180102,-0.2934
EUW1_7610300668,6,3.164199,0.061191,0.45451
EUW1_7610300668,7,-0.47828,0.678058,1.997707
EUW1_7610300668,8,1.724403,-1.496317,0.25758
EUW1_7610300668,9,0.445113,-0.861687,-0.053834
EUW1_7610300668,10,-2.061997,-2.514216,0.481156
EUW1_7610303474,1,0.114585,0.033818,-2.13935
EUW1_7610303474,2,-2.161644,2.600765,0.361249
EUW1_7610303474,3,2.028205,1.586335,-1.232853
EUW1_7610303474,4,0.291973,-0.003577,-1.198396
EUW1_7610303474,5,-5.885103,-0.14402,-3.138832
EUW1_7610303474,6,0.698257,0.493856,-1.178279
EUW1_7610303474,7,-3.002217,1.548608,-0.137157
EUW1_7610303474,8,-2.051352,-0.869629,-1.205362
EUW1_7610303474,9,-0.355169,0.844052,-1.834251
EUW1_7610303474,10,-3.097233,0.182292,-2.468621
EUW1_7610304200,1,0.492048,1.728115,-0.924297
EUW1_7610304200,2,-2.160784,3.915379,1.294287
EUW1_7610304200,3,-0.061182,1.231555,-1.251501
EUW1_7610304200,4,-0.44746,-0.318942,-0.967504
EUW1_7610304200,5,-3.73033,-0.987082,-0.609564
EUW1_7610304200,6,1.313066,0.29616,-1.072055
EUW1_7610304200,7,-1.668569,-0.658537,1.786542
EUW1_7610304200,8,0.678667,0.466324,-2.490032
EUW1_7610304200,9,-1.279346,-0.678079,-1.192186
EUW1_7610304200,10,-2.343416,-1.204718,-1.461467
EUW1_7610305201,1,1.697883,-0.971054,-0.145234
EUW1_7610305201,2,-0.668189,0.588325,1.787143
EUW1_7610305201,3,1.119781,-0.708232,-0.406466
EUW1_7610305201,4,0.48568,-1.059279,-0.494576
EUW1_7610305201,5,-2.198034,-2.156355,-0.112041
EUW1_7610305201,6,1.452514,0.816648,-1.152229
EUW1_7610305201,7,-1.217292,3.985317,1.143152
EUW1_7610305201,8,1.07169,0.046403,-0.727379
EUW1_7610305201,9,0.362935,1.218773,-1.382127
EUW1_7610305201,10,-2.623205,-1.154355,-0.272105
EUW1_7610311119,1,2.418127,0.189352,-1.054591
EUW1_7610311119,2,-1.440262,2.754536,1.582782
EUW1_7610311119,3,1.959403,-0.305514,-0.60359
EUW1_7610311119,4,0.10701,2.233816,-1.7709
EUW1_7610311119,5,-3.322021,0.543076,-1.661936
EUW1_7610311119,6,2.777216,-0.876497,0.390199
EUW1_7610311119,7,-0.877725,1.132953,2.734131
EUW1_7610311119,8,1.046403,-0.864982,-0.437594
EUW1_7610311119,9,-0.291525,-1.275323,-0.272509
EUW1_7610311119,10,-2.259228,-1.141774,-0.230631
EUW1_7610311180,1,2.248359,0.688062,0.042798
EUW1_7610311180,2,-1.414331,0.817331,1.755653
EUW1_7610311180,3,0.993023,0.60743,-0.215515
EUW1_7610311180,4,0.315206,-0.458664,-0.764084
EUW1_7610311180,5,-1.941194,-0.767211,-0.333834
EUW1_7610311180,6,0.75851,0.853657,-0.417164
EUW1_7610311180,7,-2.331971,0.849631,1.027389
EUW1_7610311180,8,0.649723,-0.551396,-0.880598
EUW1_7610311180,9,-0.544028,-1.229617,0.04405
EUW1_7610311180,10,-1.957524,-1.546105,-0.071633
EUW1_7610311504,1,1.646516,0.237963,-0.508036
EUW1_7610311504,2,-2.762417,2.323516,-0.445226
EUW1_7610311504,3,2.238356,3.420319,-3.011882
EUW1_7610311504,4,-0.678574,1.445761,-2.42172
EUW1_7610311504,5,-3.839491,-0.239974,-2.683816
EUW1_7610311504,6,2.641773,-0.341816,-0.915356
EUW1_7610311504,7,-2.115171,1.367097,1.056511
EUW1_7610311504,8,-0.507652,-0.372628,-0.729566
EUW1_7610311504,9,-0.317842,3.390532,-1.657411
EUW1_7610311504,10,-2.496795,0.712074,-0.456088
EUW1_7610324246,1,2.738029,0.789468,0.344492
EUW1_7610324246,2,-0.154674,3.548037,2.484612
EUW1_7610324246,3,1.968005,-0.1847,0.018651
EUW1_7610324246,4,0.375163,-0.111099,-0.089026
EUW1_7610324246,5,-2.394543,-0.59912,0.277181
EUW1_7610324246,6,2.083574,-1.409786,0.541922
EUW1_7610324246,7,-0.527979,-0.116405,2.413984
EUW1_7610324246,8,1.421576,-1.36066,0.239967
EUW1_7610324246,9,0.188602,-1.387557,0.110247
EUW1_7610324246,10,-1.504292,-1.943344,0.671325
EUW1_7610327602,1,2.243009,-1.115422,0.114614
EUW1_7610327602,2,1.567137,3.783046,1.603756
EUW1_7610327602,3,2.539023,-0.292954,-0.411677
EUW1_7610327602,4,0.439053,-0.884094,-0.35104
EUW1_7610327602,5,-2.529665,-2.44907,0.086802
EUW1_7610327602,6,3.044515,0.1196,-0.009534
EUW1_7610327602,7,-0.394527,2.506691,2.703917
EUW1_7610327602,8,1.16503,-0.258276,-0.825027
EUW1_7610327602,9,0.483716,0.289052,-1.009019
EUW1_7610327602,10,-0.915314,0.040949,-0.063114
EUW1_7610337749,1,1.550181,-0.372097,0.074691
EUW1_7610337749,2,-1.180504,2.19373,1.88152
EUW1_7610337749,3,2.052261,-0.651193,-0.760577
EUW1_7610337749,4,-0.237419,-0.521899,-0.588574
EUW1_7610337749,5,-1.802554,-0.959353,0.321624
EUW1_7610337749,6,2.270488,1.164113,-1.290879
EUW1_7610337749,7,-2.381855,0.427299,0.774314
EUW1_7610337749,8,1.172381,-0.334404,-1.216413
EUW1_7610337749,9,0.101024,0.162203,-2.022808
EUW1_7610337749,10,-3.363116,-1.652784,-1.262857
EUW1_7610343186,1,2.148137,-0.010541,0.527758
EUW1_7610343186,2,0.043652,2.727507,2.620274
EUW1_7610343186,3,2.168364,-0.822775,-0.498443
EUW1_7610343186,4,0.386338,-0.870939,-0.188343
EUW1_7610343186,5,-1.950617,-1.140355,-0.331524
EUW1_7610343186,6,1.574944,-0.712849,-0.075607
EUW1_7610343186,7,-2.034131,1.224495,1.003682
EUW1_7610343186,8,1.32798,0.883843,-1.218142
EUW1_7610343186,9,0.445896,-0.999752,-0.522999
EUW1_7610343186,10,-3.453793,-1.444241,-1.476639
EUW1_7610344462,1,1.039109,0.308413,-1.333378
EUW1_7610344462,2,-1.183736,3.006772,0.391121
EUW1_7610344462,3,2.088976,1.392513,-1.341881
EUW1_7610344462,4,-0.265676,-0.084851,-1.765718
EUW1_7610344462,5,-3.119184,-0.02881,-1.526476
EUW1_7610344462,6,2.245211,0.332018,-0.515448
EUW1_7610344462,7,-1.226415,2.116996,1.242727
EUW1_7610344462,8,0.957664,0.056739,-0.469131
EUW1_7610344462,9,1.179664,0.08226,-0.95532
EUW1_7610344462,10,-2.514928,0.097433,-0.644678
EUW1_7610346205,1,1.123656,0.43,-1.423789
EUW1_7610346205,2,-1.727324,3.893129,0.821414
EUW1_7610346205,3,0.080941,0.668507,-1.2401
EUW1_7610346205,4,-0.816235,-0.397329,-0.752222
EUW1_7610346205,5,-2.076412,-1.483415,-0.408012
EUW1_7610346205,6,1.303434,-0.694172,0.453257
EUW1_7610346205,7,-1.325579,-0.436977,1.861809
EUW1_7610346205,8,1.564422,-0.40384,-0.046915
EUW1_7610346205,9,-0.541398,-0.737107,-0.481852
EUW1_7610346205,10,-1.1151,-1.44438,0.467984
EUW1_7610350419,1,1.995196,0.303514,-0.61681
EUW1_7610350419,2,-1.646839,1.343048,0.957002
EUW1_7610350419,3,0.263589,-0.182592,-1.469379
EUW1_7610350419,4,-0.026194,1.97046,-1.896115
EUW1_7610350419,5,-3.347939,0.046276,-1.358042
EUW1_7610350419,6,2.473818,-0.778328,0.005762
EUW1_7610350419,7,-1.002924,0.423958,1.465293
EUW1_7610350419,8,2.865107,2.191685,-0.846385
EUW1_7610350419,9,0.261223,-1.448762,-0.76837
EUW1_7610350419,10,-1.547471,-1.620208,0.261894
EUW1_7610352546,1,3.513945,-0.175202,0.59558
EUW1_7610352546,2,-0.827745,1.428427,2.585016
EUW1_7610352546,3,3.258029,0.53271,-0.058376
EUW1_7610352546,4,-0.602197,-1.366538,0.178732
EUW1_7610352546,5,-0.597411,-1.048772,0.824413
EUW1_7610352546,6,1.953086,-1.615806,1.21805
EUW1_7610352546,7,-0.344575,-0.142163,2.157189
EUW1_7610352546,8,-0.314319,-2.655826,1.652195
EUW1_7610352546,9,0.226803,-1.87043,0.961191
EUW1_7610352546,10,-1.362024,-2.288686,0.760303
EUW1_7610354610,1,0.566254,-1.42042,1.103142
EUW1_7610354610,2,-0.671145,0.724741,2.149574
EUW1_7610354610,3,2.543828,-0.36993,0.061812
EUW1_7610354610,4,-0.006641,-0.868007,-0.001841
EUW1_7610354610,5,-1.604082,-1.960676,-0.026315
EUW1_7610354610,6,3.053114,1.378479,-0.457536
EUW1_7610354610,7,-1.093741,2.789929,1.395348
EUW1_7610354610,8,1.19178,1.018973,-1.001057
EUW1_7610354610,9,-0.029055,0.456703,-0.781848
EUW1_7610354610,10,-1.849987,-1.223887,-0.361655
EUW1_7610355384,1,0.994933,-1.885741,1.007306
EUW1_7610355384,2,-0.577911,1.295207,1.860214
EUW1_7610355384,3,1.909449,0.096637,-0.125924
EUW1_7610355384,4,-0.195907,-0.382427,-0.208138
EUW1_7610355384,5,-1.903416,-1.513688,0.394845
EUW1_7610355384,6,3.897177,2.396965,-0.458862
EUW1_7610355384,7,-1.752665,-0.374407,2.131787
EUW1_7610355384,8,1.238286,-1.04876,0.360513
EUW1_7610355384,9,-1.037167,-0.318978,-0.266335
EUW1_7610355384,10,-1.851295,-1.223104,-0.079201
EUW1_7610360404,1,2.10447,0.171314,-0.135252
EUW1_7610360404,2,-1.901622,0.720917,1.432071
EUW1_7610360404,3,1.559595,-0.483669,-0.222907
EUW1_7610360404,4,-0.05015,-2.028257,0.085244
EUW1_7610360404,5,-1.853833,-1.496883,0.71723
EUW1_7610360404,6,2.438428,0.573488,-0.592405
EUW1_7610360404,7,-1.471941,2.239612,1.18325
EUW1_7610360404,8,0.799799,0.518125,-0.788129
EUW1_7610360404,9,-0.540389,0.218136,-0.616754
EUW1_7610360404,10,-3.174549,-0.459771,-1.020721
EUW1_7610362939,1,2.231361,-0.43032,0.326815
EUW1_7610362939,2,-0.911672,0.790896,1.865289
EUW1_7610362939,3,1.656187,-1.122749,-0.150302
EUW1_7610362939,4,0.484484,-1.390331,-0.848305
EUW1_7610362939,5,-2.646873,-2.69181,0.011532
EUW1_7610362939,6,3.312785,-0.065686,0.176873
EUW1_7610362939,7,-1.566033,4.749462,0.961979
EUW1_7610362939,8,0.952913,1.600267,-1.228526
EUW1_7610362939,9,-0.1887,1.126689,-1.518348
EUW1_7610362939,10,-2.652275,-1.642035,-0.587296
EUW1_7610363057,1,2.971163,-0.074842,0.347205
EUW1_7610363057,2,-0.789545,0.460464,2.202261
EUW1_7610363057,3,1.882492,-1.195241,-0.393473
EUW1_7610363057,4,0.112178,-1.208551,-0.001299
EUW1_7610363057,5,-2.316817,-2.139719,0.111519
EUW1_7610363057,6,1.864103,-0.941257,0.732105
EUW1_7610363057,7,-0.482941,1.224223,2.137984
EUW1_7610363057,8,1.767675,0.310768,-0.600972
EUW1_7610363057,9,-0.502018,-0.442521,-0.422753
EUW1_7610363057,10,-2.237391,-1.297739,0.236367
EUW1_7610363175,1,0.733424,-1.155978,-0.770339
EUW1_7610363175,2,-1.02389,-0.038109,2.737488
EUW1_7610363175,3,1.305375,-1.328983,0.286296
EUW1_7610363175,4,-0.037563,-0.497787,-0.378289
EUW1_7610363175,5,-1.739245,-1.214677,0.820785
EUW1_7610363175,6,1.345873,0.474744,-0.221738
EUW1_7610363175,7,-1.582257,3.451652,1.597462
EUW1_7610363175,8,1.189742,1.603896,-0.778985
EUW1_7610363175,9,-2.486696,0.240739,-1.722836
EUW1_7610363175,10,-2.627499,-0.099416,-0.645149
EUW1_7610363579,1,2.452598,0.424925,-0.053664
EUW1_7610363579,2,-0.366515,3.601964,2.173137
EUW1_7610363579,3,1.34299,0.548643,-0.835309
EUW1_7610363579,4,0.115533,-0.434706,-0.691765
EUW1_7610363579,5,-0.977976,-1.416151,0.549382
EUW1_7610363579,6,2.004727,-1.496444,0.792204
EUW1_7610363579,7,-0.34519,-0.292739,2.384906
EUW1_7610363579,8,1.770361,-1.171919,-0.09263
EUW1_7610363579,9,0.311667,-1.834628,0.111072
EUW1_7610363579,10,-1.884507,-2.61502,0.530613
EUW1_7610364563,1,2.786221,0.544916,-0.424058
EUW1_7610364563,2,-1.122339,1.226522,1.315826
EUW1_7610364563,3,1.898904,0.464445,-0.53001
EUW1_7610364563,4,-0.2117,-0.953353,-0.596251
EUW1_7610364563,5,-2.982988,-1.665237,-0.27487
EUW1_7610364563,6,2.060199,-0.884722,0.405188
EUW1_7610364563,7,-2.395481,3.038368,0.503269
EUW1_7610364563,8,0.73469,0.814565,-1.73823
EUW1_7610364563,9,0.075482,1.53683,-1.854323
EUW1_7610364563,10,-3.574824,-0.549525,-1.345169
EUW1_7610367461,1,1.543439,-0.036895,0.173079
EUW1_7610367461,2,-1.391358,1.116019,2.313243
EUW1_7610367461,3,0.665013,0.33355,-0.456066
EUW1_7610367461,4,-0.616993,-1.024524,-0.010145
EUW1_7610367461,5,-1.619525,-0.735457,-0.363226
EUW1_7610367461,6,2.809725,-0.14989,0.755384
EUW1_7610367461,7,-1.148258,1.106814,1.007055
EUW1_7610367461,8,0.458374,-1.945669,0.682818
EUW1_7610367461,9,0.790423,-0.399664,-0.518633
EUW1_7610367461,10,-1.316094,-2.080144,0.985686
EUW1_7610369302,1,0.820442,1.08463,-1.586961
EUW1_7610369302,2,-1.10241,1.071385,1.720605
EUW1_7610369302,3,-0.115661,-0.282177,-1.641375
EUW1_7610369302,4,0.270987,1.188253,-2.301619
EUW1_7610369302,5,-3.914381,-0.490981,-1.928143
EUW1_7610369302,6,0.826429,-0.049018,-0.842574
EUW1_7610369302,7,-1.275115,2.990994,1.449802
EUW1_7610369302,8,2.210267,0.859525,-0.883776
EUW1_7610369302,9,-0.10035,0.653808,-0.732279
EUW1_7610369302,10,-2.703167,-1.903528,-0.484678
EUW1_7610378045,1,1.480827,-1.85405,1.227841
EUW1_7610378045,2,0.454092,1.00978,3.264543
EUW1_7610378045,3,1.306451,-1.324975,0.964485
EUW1_7610378045,4,0.903481,-1.233305,0.204611
EUW1_7610378045,5,-1.319473,-2.630258,0.781058
EUW1_7610378045,6,3.29176,-0.176204,0.877269
EUW1_7610378045,7,-0.237371,0.54736,3.094317
EUW1_7610378045,8,2.359293,-0.635563,0.055436
EUW1_7610378045,9,1.401215,-0.930223,-0.014348
EUW1_7610378045,10,-1.069653,-1.7568,0.858605
EUW1_7610381828,1,1.455622,0.184335,-1.132771
EUW1_7610381828,2,-1.498196,0.591544,1.216138
EUW1_7610381828,3,0.507515,0.560312,-1.421208
EUW1_7610381828,4,-1.806016,-0.929625,-0.956138
EUW1_7610381828,5,-1.552856,-1.111986,0.050676
EUW1_7610381828,6,0.522302,0.801992,-2.191582
EUW1_7610381828,7,-2.756421,4.320876,-1.003836
EUW1_7610381828,8,-1.044732,1.8249,-2.965048
EUW1_7610381828,9,-0.6164,3.598401,-3.410527
EUW1_7610381828,10,-3.999302,1.168692,-3.007652
EUW1_7610393321,1,1.895152,0.545105,-0.512695
EUW1_7610393321,2,-0.632881,2.54237,1.209157
EUW1_7610393321,3,1.62355,-1.014456,-0.659954
EUW1_7610393321,4,0.500674,-0.367693,-1.341288
EUW1_7610393321,5,-1.993556,-0.593749,-0.570851
EUW1_7610393321,6,1.771075,-0.81238,0.28489
EUW1_7610393321,7,-0.640552,2.022237,2.32844
EUW1_7610393321,8,2.358019,0.00285,-0.225093
EUW1_7610393321,9,-1.075296,0.146815,-1.156365
EUW1_7610393321,10,-1.720265,-1.17641,0.13752
EUW1_7610393482,1,2.517463,-0.818392,0.085147
EUW1_7610393482,2,-1.260403,1.105826,2.461368
EUW1_7610393482,3,1.162882,0.800443,-0.495459
EUW1_7610393482,4,0.01565,-0.434777,-0.438107
EUW1_7610393482,5,-1.987623,-1.187787,0.024742
EUW1_7610393482,6,1.386152,-0.667509,-0.005443
EUW1_7610393482,7,0.076055,1.326442,2.729508
EUW1_7610393482,8,1.777075,-0.831924,-0.021273
EUW1_7610393482,9,0.637723,-1.257078,-0.018641
EUW1_7610393482,10,-1.930096,-2.45179,0.432979
EUW1_7610393665,1,2.884612,0.002731,0.429135
EUW1_7610393665,2,-1.007574,-1.511364,2.177178
EUW1_7610393665,3,2.079618,-1.266824,0.401194
EUW1_7610393665,4,0.316026,-1.555249,-0.365489
EUW1_7610393665,5,-1.315886,-2.140591,0.471521
EUW1_7610393665,6,2.08063,0.823868,-0.189395
EUW1_7610393665,7,-1.507712,2.686187,1.128678
EUW1_7610393665,8,1.501389,1.922354,-1.229399
EUW1_7610393665,9,-0.76337,1.332076,-1.062665
EUW1_7610393665,10,-2.509784,0.078804,-1.236479
EUW1_7610393686,1,0.913781,-0.577033,-0.062826
EUW1_7610393686,2,-1.187774,1.622858,1.493852
EUW1_7610393686,3,1.651201,0.561265,-0.590911
EUW1_7610393686,4,0.223622,0.136806,-1.266203
EUW1_7610393686,5,-2.871969,-1.525338,-1.096222
EUW1_7610393686,6,0.223185,-0.349249,-0.928355
EUW1_7610393686,7,-1.610816,1.788845,0.842491
EUW1_7610393686,8,0.59174,-0.996521,-0.714861
EUW1_7610393686,9,1.273044,2.552766,-2.011869
EUW1_7610393686,10,-2.762019,-1.567042,-0.608849
EUW1_7610396369,1,3.227101,-0.775102,0.599064
EUW1_7610396369,2,-0.705241,-0.248492,2.808711
EUW1_7610396369,3,1.481842,-1.306934,0.365729
EUW1_7610396369,4,1.176628,-0.381607,-0.190308
EUW1_7610396369,5,-1.56245,-1.966778,0.302614
EUW1_7610396369,6,2.12645,-0.337256,0.276206
EUW1_7610396369,7,-0.940882,2.648696,1.422596
EUW1_7610396369,8,1.493864,0.378039,-0.724664
EUW1_7610396369,9,-0.134774,-0.006544,-1.154113
EUW1_7610396369,10,-3.085582,-0.624513,-0.323036
EUW1_7610409463,1,1.547465,0.315315,-0.305176
EUW1_7610409463,2,-0.532581,1.402215,2.492203
EUW1_7610409463,3,2.454138,1.234223,-0.924906
EUW1_7610409463,4,1.182318,-0.667001,-0.463441
EUW1_7610409463,5,-2.547307,-1.726069,-0.390387
EUW1_7610409463,6,1.06801,-1.199815,0.002293
EUW1_7610409463,7,-1.974316,3.808799,0.973316
EUW1_7610409463,8,0.731161,1.058671,-1.304475
EUW1_7610409463,9,0.940884,2.103135,-1.661849
EUW1_7610409463,10,-4.11412,-0.089551,-1.603365
EUW1_7610429661,1,1.782237,-1.246115,0.411606
EUW1_7610429661,2,-1.152934,1.8782,2.246264
EUW1_7610429661,3,2.334944,0.947026,-0.62613
EUW1_7610429661,4,0.128304,-1.563441,-0.358562
EUW1_7610429661,5,-1.082545,-1.174304,-0.110135
EUW1_7610429661,6,0.652565,0.429259,-1.359781
EUW1_7610429661,7,-2.261833,3.289528,-0.096674
EUW1_7610429661,8,0.648699,2.268028,-2.177158
EUW1_7610429661,9,-1.84671,2.656818,-2.836041
EUW1_7610429661,10,-2.269244,1.690306,-2.151088
EUW1_7610437308,1,1.525452,-1.758053,1.488158
EUW1_7610437308,2,-0.416242,-0.120303,3.159359
EUW1_7610437308,3,1.857463,-1.809965,0.818004
EUW1_7610437308,4,-0.07849,-1.958071,0.306257
EUW1_7610437308,5,-0.936525,-1.320727,0.706619
EUW1_7610437308,6,4.088554,0.759539,0.528645
EUW1_7610437308,7,-1.977707,-3.458107,2.390802
EUW1_7610437308,8,2.393692,-1.156754,0.572176
EUW1_7610437308,9,-0.859832,-1.969777,0.14624
EUW1_7610437308,10,-1.026462,-1.902062,1.07926
EUW1_7610439148,1,1.643141,-0.257817,-0.249608
EUW1_7610439148,2,-1.131314,2.448701,1.692594
EUW1_7610439148,3,1.688114,0.626134,-1.045364
EUW1_7610439148,4,-0.169375,-0.150062,-0.92619
EUW1_7610439148,5,-3.297778,0.172223,-1.030789
EUW1_7610439148,6,2.288863,-0.647145,-0.014666
EUW1_7610439148,7,-1.465947,1.016425,2.103456
EUW1_7610439148,8,0.157399,-0.243926,-0.274098
EUW1_7610439148,9,-1.08323,-0.527428,-0.021638
EUW1_7610439148,10,-1.994228,-1.039635,-0.458901
EUW1_7610443114,1,2.20788,-1.430071,1.065846
EUW1_7610443114,2,0.805668,0.872715,3.06372
EUW1_7610443114,3,2.622797,-1.197777,0.470081
EUW1_7610443114,4,0.67535,-1.264753,0.338587
EUW1_7610443114,5,-1.171085,-2.281473,1.075953
EUW1_7610443114,6,4.075244,-0.058411,0.821733
EUW1_7610443114,7,-0.156448,0.953224,2.768991
EUW1_7610443114,8,2.697798,-0.529326,0.119383
EUW1_7610443114,9,-0.328249,-0.921684,0.023665
EUW1_7610443114,10,-1.634832,-1.72346,0.76265
EUW1_7610444158,1,2.423048,-1.125921,1.185812
EUW1_7610444158,2,-0.378242,0.265494,2.123548
EUW1_7610444158,3,2.569594,-0.685739,0.212042
EUW1_7610444158,4,0.772834,-0.172399,-0.491891
EUW1_7610444158,5,-1.251213,-2.200964,0.446135
EUW1_7610444158,6,2.435851,-0.762855,0.840926
EUW1_7610444158,7,-0.295822,1.1214,2.359216
EUW1_7610444158,8,2.61073,-0.112903,-0.36179
EUW1_7610444158,9,0.443519,-0.315434,-0.447525
EUW1_7610444158,10,-1.350297,-1.209691,0.028606
EUW1_7610445114,1,1.963866,0.394179,-0.626979
EUW1_7610445114,2,-2.63296,3.449554,0.447631
EUW1_7610445114,3,-0.137414,-0.980241,-1.245667
EUW1_7610445114,4,-0.377661,1.096559,-1.899415
EUW1_7610445114,5,-2.529314,0.24928,-1.528612
EUW1_7610445114,6,1.591659,-1.253075,0.661551
EUW1_7610445114,7,-1.186485,-0.200764,1.602297
EUW1_7610445114,8,1.476924,-0.407278,-0.33807
EUW1_7610445114,9,-0.523418,-1.081549,-0.534069
EUW1_7610445114,10,-2.751964,-1.893206,-0.734107
EUW1_7610454852,1,0.417215,1.18304,-1.597724
EUW1_7610454852,2,-2.933092,3.511748,0.443698
EUW1_7610454852,3,1.878846,1.89555,-0.938883
EUW1_7610454852,4,0.99327,2.9103,-2.376476
EUW1_7610454852,5,-2.637364,-1.079564,-0.439763
EUW1_7610454852,6,1.283187,-1.233671,-0.126987
EUW1_7610454852,7,0.500318,1.717515,2.13517
EUW1_7610454852,8,-0.186552,-1.736309,-0.813778
EUW1_7610454852,9,1.731184,1.742413,-1.015423
EUW1_7610454852,10,-3.203712,-1.156983,-0.870881
EUW1_7610467895,1,0.454013,-1.971876,-0.505883
EUW1_7610467895,2,-1.261827,2.985922,0.592523
EUW1_7610467895,3,1.075703,2.881129,-2.0516
EUW1_7610467895,4,-0.803642,2.091437,-1.725286
EUW1_7610467895,5,-3.187967,-0.875071,-1.508165
EUW1_7610467895,6,1.508295,2.67582,-1.62832
EUW1_7610467895,7,-2.383788,2.486182,0.132857
EUW1_7610467895,8,0.23664,-0.024425,-1.305691
EUW1_7610467895,9,-2.015932,4.597057,-4.352285
EUW1_7610467895,10,-3.68238,1.485803,-3.020627
EUW1_7610471808,1,2.518932,-0.246864,0.188047
EUW1_7610471808,2,-0.161528,4.245323,1.324314
EUW1_7610471808,3,1.038749,-0.048721,-1.335502
EUW1_7610471808,4,0.169584,1.671206,-2.271607
EUW1_7610471808,5,-1.700634,-0.205443,-1.045457
EUW1_7610471808,6,2.765252,-0.672091,0.013773
EUW1_7610471808,7,-0.294436,1.120945,2.464365
EUW1_7610471808,8,2.210189,-0.161181,-0.711384
EUW1_7610471808,9,0.252354,-0.938361,-0.533579
